Time Steps,Burst Size, Burst duration in dt,Burst inactivation in dt,Count A in gene,Count M in genge,Count total M 
6501, 2, 1,1, 7, 0, 118 
6601, 2, 1,1, 7, 0, 116 
6701, 2, 1,1, 6, 0, 119 
6801, 2, 1,1, 7, 0, 122 
6901, 2, 1,1, 6, 0, 130 
7001, 2, 1,1, 7, 0, 137 
7101, 2, 1,1, 6, 0, 133 
7201, 2, 1,1, 6, 0, 128 
7301, 2, 1,1, 7, 0, 139 
7401, 2, 1,1, 6, 0, 132 
7501, 2, 1,1, 6, 0, 141 
7601, 2, 1,1, 6, 0, 141 
7701, 2, 1,1, 7, 0, 138 
7801, 2, 1,1, 7, 0, 131 
7901, 2, 1,1, 7, 0, 131 
8001, 2, 1,1, 7, 0, 75 
8101, 2, 1,1, 7, 0, 86 
8201, 2, 1,1, 6, 0, 84 
8301, 2, 1,1, 7, 0, 101 
8401, 2, 1,1, 6, 0, 102 
8501, 2, 1,1, 5, 0, 102 
8601, 2, 1,1, 6, 0, 111 
8701, 2, 1,1, 6, 0, 115 
8801, 2, 1,1, 7, 0, 117 
8901, 2, 1,1, 7, 0, 117 
9001, 2, 1,1, 7, 0, 115 
9101, 2, 1,1, 6, 0, 122 
9201, 2, 1,1, 7, 0, 123 
9301, 2, 1,1, 7, 0, 124 
9401, 2, 1,1, 7, 0, 136 
9501, 2, 1,1, 7, 0, 139 
9601, 2, 1,1, 6, 0, 136 
9701, 2, 1,1, 7, 0, 143 
9801, 2, 1,1, 7, 0, 142 
9901, 2, 1,1, 1, 0, 69 
10001, 2, 1,1, 7, 0, 81 
10101, 2, 1,1, 7, 0, 95 
10201, 2, 1,1, 7, 0, 98 
10301, 2, 1,1, 7, 0, 105 
10401, 2, 1,1, 7, 0, 108 
10501, 2, 1,1, 6, 0, 106 
10601, 2, 1,1, 6, 0, 109 
10701, 2, 1,1, 6, 0, 118 
10801, 2, 1,1, 7, 0, 122 
10901, 2, 1,1, 7, 0, 112 
11001, 2, 1,1, 6, 0, 112 
11101, 2, 1,1, 6, 0, 114 
11201, 2, 1,1, 7, 0, 113 
11301, 2, 1,1, 7, 0, 109 
11401, 2, 1,1, 7, 0, 109 
11501, 2, 1,1, 6, 0, 109 
11601, 2, 1,1, 7, 0, 112 
11701, 2, 1,1, 5, 0, 113 
11801, 2, 1,1, 5, 0, 114 
11901, 2, 1,1, 6, 0, 53 
12001, 2, 1,1, 7, 0, 59 
12101, 2, 1,1, 7, 0, 57 
12201, 2, 1,1, 7, 0, 70 
12301, 2, 1,1, 7, 0, 70 
12401, 2, 1,1, 6, 0, 76 
12501, 2, 1,1, 6, 0, 79 
12601, 2, 1,1, 7, 0, 81 
12701, 2, 1,1, 7, 0, 75 
12801, 2, 1,1, 7, 0, 85 
12901, 2, 1,1, 7, 0, 81 
13001, 2, 1,1, 7, 0, 89 
13101, 2, 1,1, 7, 0, 79 
13201, 2, 1,1, 7, 0, 95 
13301, 2, 1,1, 5, 0, 99 
13401, 2, 1,1, 6, 1, 103 
13501, 2, 1,1, 7, 0, 112 
13601, 2, 1,1, 7, 0, 107 
13701, 2, 1,1, 7, 0, 105 
13801, 2, 1,1, 6, 0, 117 
13901, 2, 1,1, 7, 0, 62 
14001, 2, 1,1, 7, 0, 80 
14101, 2, 1,1, 7, 0, 84 
14201, 2, 1,1, 7, 0, 98 
14301, 2, 1,1, 7, 0, 96 
14401, 2, 1,1, 6, 0, 105 
14501, 2, 1,1, 7, 0, 108 
14601, 2, 1,1, 7, 0, 116 
14701, 2, 1,1, 6, 0, 116 
14801, 2, 1,1, 7, 0, 118 
14901, 2, 1,1, 7, 0, 118 
15001, 2, 1,1, 7, 0, 120 
15101, 2, 1,1, 7, 0, 129 
15201, 2, 1,1, 7, 0, 135 
15301, 2, 1,1, 7, 0, 140 
15401, 2, 1,1, 5, 1, 138 
15501, 2, 1,1, 7, 0, 133 
15601, 2, 1,1, 6, 0, 130 
15701, 2, 1,1, 6, 0, 136 
15801, 2, 1,1, 6, 0, 141 
15901, 2, 1,1, 7, 0, 76 
16001, 2, 1,1, 6, 0, 93 
16101, 2, 1,1, 6, 0, 100 
16201, 2, 1,1, 7, 0, 105 
16301, 2, 1,1, 7, 0, 107 
16401, 2, 1,1, 7, 0, 110 
16501, 2, 1,1, 7, 0, 112 
16601, 2, 1,1, 7, 0, 119 
16701, 2, 1,1, 7, 0, 119 
16801, 2, 1,1, 6, 0, 126 
16901, 2, 1,1, 7, 0, 120 
17001, 2, 1,1, 6, 0, 116 
17101, 2, 1,1, 7, 0, 121 
17201, 2, 1,1, 6, 0, 119 
17301, 2, 1,1, 7, 0, 115 
17401, 2, 1,1, 7, 0, 111 
17501, 2, 1,1, 7, 0, 109 
17601, 2, 1,1, 7, 0, 104 
17701, 2, 1,1, 6, 0, 111 
17801, 2, 1,1, 6, 0, 107 
17901, 2, 1,1, 6, 0, 67 
18001, 2, 1,1, 7, 0, 79 
18101, 2, 1,1, 7, 0, 88 
18201, 2, 1,1, 7, 0, 103 
18301, 2, 1,1, 6, 0, 117 
18401, 2, 1,1, 7, 0, 114 
18501, 2, 1,1, 5, 1, 113 
18601, 2, 1,1, 6, 0, 122 
18701, 2, 1,1, 6, 1, 124 
18801, 2, 1,1, 7, 0, 128 
18901, 2, 1,1, 6, 0, 127 
19001, 2, 1,1, 7, 0, 122 
19101, 2, 1,1, 7, 0, 119 
19201, 2, 1,1, 6, 0, 122 
19301, 2, 1,1, 6, 0, 136 
19401, 2, 1,1, 7, 0, 135 
19501, 2, 1,1, 6, 1, 134 
19601, 2, 1,1, 6, 0, 126 
19701, 2, 1,1, 6, 1, 134 
19801, 2, 1,1, 2, 0, 66 
19901, 2, 1,1, 7, 0, 86 
20001, 2, 1,1, 7, 0, 88 
20101, 2, 1,1, 7, 0, 97 
20201, 2, 1,1, 7, 0, 97 
20301, 2, 1,1, 7, 0, 95 
20401, 2, 1,1, 7, 0, 98 
20501, 2, 1,1, 7, 0, 105 
20601, 2, 1,1, 6, 0, 103 
20701, 2, 1,1, 7, 0, 103 
20801, 2, 1,1, 7, 0, 112 
20901, 2, 1,1, 6, 0, 119 
21001, 2, 1,1, 7, 0, 120 
21101, 2, 1,1, 6, 0, 118 
21201, 2, 1,1, 6, 1, 122 
21301, 2, 1,1, 6, 1, 122 
21401, 2, 1,1, 7, 0, 127 
21501, 2, 1,1, 6, 1, 129 
21601, 2, 1,1, 7, 0, 133 
21701, 2, 1,1, 7, 0, 131 
21801, 2, 1,1, 5, 1, 62 
21901, 2, 1,1, 7, 0, 71 
22001, 2, 1,1, 6, 0, 87 
22101, 2, 1,1, 7, 0, 103 
22201, 2, 1,1, 5, 0, 110 
22301, 2, 1,1, 6, 0, 106 
22401, 2, 1,1, 5, 0, 104 
22501, 2, 1,1, 6, 0, 119 
22601, 2, 1,1, 6, 0, 121 
22701, 2, 1,1, 5, 0, 117 
22801, 2, 1,1, 6, 0, 115 
22901, 2, 1,1, 6, 0, 127 
23001, 2, 1,1, 7, 0, 119 
23101, 2, 1,1, 7, 0, 120 
23201, 2, 1,1, 7, 0, 127 
23301, 2, 1,1, 5, 0, 123 
23401, 2, 1,1, 4, 1, 133 
23501, 2, 1,1, 6, 0, 131 
23601, 2, 1,1, 7, 0, 130 
23701, 2, 1,1, 7, 0, 133 
23801, 2, 1,1, 5, 2, 72 
23901, 2, 1,1, 6, 1, 91 
24001, 2, 1,1, 7, 0, 105 
24101, 2, 1,1, 7, 0, 103 
24201, 2, 1,1, 6, 0, 106 
24301, 2, 1,1, 6, 0, 110 
24401, 2, 1,1, 7, 0, 113 
24501, 2, 1,1, 6, 0, 117 
24601, 2, 1,1, 7, 0, 118 
24701, 2, 1,1, 7, 0, 116 
24801, 2, 1,1, 4, 0, 122 
24901, 2, 1,1, 5, 0, 122 
25001, 2, 1,1, 6, 0, 120 
25101, 2, 1,1, 7, 0, 122 
25201, 2, 1,1, 6, 0, 137 
25301, 2, 1,1, 7, 0, 140 
25401, 2, 1,1, 5, 0, 134 
25501, 2, 1,1, 5, 0, 129 
25601, 2, 1,1, 5, 0, 127 
25701, 2, 1,1, 6, 0, 124 
25801, 2, 1,1, 6, 0, 72 
25901, 2, 1,1, 7, 0, 89 
26001, 2, 1,1, 6, 0, 90 
26101, 2, 1,1, 5, 0, 99 
26201, 2, 1,1, 5, 0, 106 
26301, 2, 1,1, 7, 0, 114 
26401, 2, 1,1, 6, 0, 119 
26501, 2, 1,1, 6, 0, 119 
26601, 2, 1,1, 6, 0, 122 
26701, 2, 1,1, 7, 0, 126 
26801, 2, 1,1, 6, 0, 127 
26901, 2, 1,1, 7, 0, 124 
27001, 2, 1,1, 7, 0, 123 
27101, 2, 1,1, 7, 0, 123 
27201, 2, 1,1, 6, 0, 126 
27301, 2, 1,1, 7, 0, 117 
27401, 2, 1,1, 6, 0, 119 
27501, 2, 1,1, 6, 0, 121 
27601, 2, 1,1, 6, 0, 120 
27701, 2, 1,1, 7, 0, 128 
27801, 2, 1,1, 5, 0, 79 
27901, 2, 1,1, 6, 0, 87 
28001, 2, 1,1, 7, 0, 90 
28101, 2, 1,1, 5, 0, 93 
28201, 2, 1,1, 5, 1, 105 
28301, 2, 1,1, 5, 0, 108 
28401, 2, 1,1, 7, 0, 107 
28501, 2, 1,1, 7, 0, 113 
28601, 2, 1,1, 6, 0, 114 
28701, 2, 1,1, 5, 0, 112 
28801, 2, 1,1, 7, 0, 127 
28901, 2, 1,1, 7, 0, 124 
29001, 2, 1,1, 7, 0, 123 
29101, 2, 1,1, 7, 0, 112 
29201, 2, 1,1, 6, 0, 118 
29301, 2, 1,1, 6, 0, 121 
29401, 2, 1,1, 5, 0, 115 
29501, 2, 1,1, 7, 0, 121 
29601, 2, 1,1, 5, 0, 130 
29701, 2, 1,1, 3, 0, 66 
29801, 2, 1,1, 6, 0, 83 
29901, 2, 1,1, 6, 0, 87 
1, 3, 1,1, 3, 0, 30 
101, 3, 1,1, 6, 0, 32 
201, 3, 1,1, 7, 0, 35 
301, 3, 1,1, 6, 0, 41 
401, 3, 1,1, 7, 0, 42 
501, 3, 1,1, 7, 0, 48 
601, 3, 1,1, 7, 0, 51 
701, 3, 1,1, 7, 0, 51 
801, 3, 1,1, 7, 0, 52 
901, 3, 1,1, 7, 0, 67 
1001, 3, 1,1, 7, 0, 66 
1101, 3, 1,1, 7, 0, 63 
1201, 3, 1,1, 6, 0, 64 
1301, 3, 1,1, 7, 0, 65 
1401, 3, 1,1, 7, 0, 68 
1501, 3, 1,1, 7, 0, 61 
1601, 3, 1,1, 7, 0, 60 
1701, 3, 1,1, 7, 0, 67 
1801, 3, 1,1, 7, 0, 71 
1901, 3, 1,1, 6, 0, 73 
2001, 3, 1,1, 6, 0, 48 
2101, 3, 1,1, 7, 0, 61 
2201, 3, 1,1, 5, 1, 76 
2301, 3, 1,1, 7, 0, 84 
2401, 3, 1,1, 7, 0, 86 
2501, 3, 1,1, 7, 0, 100 
2601, 3, 1,1, 7, 0, 102 
2701, 3, 1,1, 7, 0, 102 
2801, 3, 1,1, 7, 0, 107 
2901, 3, 1,1, 7, 0, 107 
3001, 3, 1,1, 7, 0, 106 
3101, 3, 1,1, 7, 0, 110 
3201, 3, 1,1, 7, 0, 116 
3301, 3, 1,1, 7, 0, 118 
3401, 3, 1,1, 7, 0, 121 
3501, 3, 1,1, 7, 0, 121 
3601, 3, 1,1, 7, 0, 120 
3701, 3, 1,1, 7, 0, 122 
3801, 3, 1,1, 6, 0, 120 
3901, 3, 1,1, 6, 0, 121 
4001, 3, 1,1, 6, 0, 58 
4101, 3, 1,1, 7, 0, 63 
4201, 3, 1,1, 7, 0, 77 
4301, 3, 1,1, 7, 0, 86 
4401, 3, 1,1, 6, 0, 97 
4501, 3, 1,1, 7, 0, 99 
4601, 3, 1,1, 6, 0, 108 
4701, 3, 1,1, 7, 0, 106 
4801, 3, 1,1, 7, 0, 103 
4901, 3, 1,1, 7, 0, 106 
5001, 3, 1,1, 7, 0, 105 
5101, 3, 1,1, 7, 0, 112 
5201, 3, 1,1, 7, 0, 112 
5301, 3, 1,1, 6, 1, 116 
5401, 3, 1,1, 7, 0, 112 
5501, 3, 1,1, 6, 1, 125 
5601, 3, 1,1, 7, 0, 129 
5701, 3, 1,1, 7, 0, 137 
5801, 3, 1,1, 7, 0, 140 
5901, 3, 1,1, 7, 0, 136 
6001, 3, 1,1, 7, 0, 71 
6101, 3, 1,1, 7, 0, 90 
6201, 3, 1,1, 6, 0, 96 
6301, 3, 1,1, 7, 0, 103 
6401, 3, 1,1, 6, 0, 109 
6501, 3, 1,1, 6, 0, 110 
6601, 3, 1,1, 7, 0, 115 
6701, 3, 1,1, 7, 0, 120 
6801, 3, 1,1, 6, 0, 117 
6901, 3, 1,1, 7, 0, 116 
7001, 3, 1,1, 7, 0, 115 
7101, 3, 1,1, 7, 0, 116 
7201, 3, 1,1, 7, 0, 121 
7301, 3, 1,1, 7, 0, 120 
7401, 3, 1,1, 7, 0, 121 
7501, 3, 1,1, 6, 0, 119 
7601, 3, 1,1, 7, 0, 122 
7701, 3, 1,1, 6, 0, 124 
7801, 3, 1,1, 7, 0, 124 
7901, 3, 1,1, 7, 0, 121 
8001, 3, 1,1, 6, 0, 64 
8101, 3, 1,1, 7, 0, 75 
8201, 3, 1,1, 7, 0, 91 
8301, 3, 1,1, 7, 0, 96 
8401, 3, 1,1, 7, 0, 100 
8501, 3, 1,1, 7, 0, 105 
8601, 3, 1,1, 7, 0, 119 
8701, 3, 1,1, 7, 0, 116 
8801, 3, 1,1, 7, 0, 118 
8901, 3, 1,1, 7, 0, 120 
9001, 3, 1,1, 7, 0, 115 
9101, 3, 1,1, 7, 0, 115 
9201, 3, 1,1, 6, 0, 118 
9301, 3, 1,1, 7, 0, 114 
9401, 3, 1,1, 7, 0, 118 
9501, 3, 1,1, 7, 0, 121 
9601, 3, 1,1, 7, 0, 128 
9701, 3, 1,1, 7, 0, 128 
9801, 3, 1,1, 7, 0, 134 
9901, 3, 1,1, 6, 0, 68 
10001, 3, 1,1, 7, 0, 83 
10101, 3, 1,1, 7, 0, 92 
10201, 3, 1,1, 7, 0, 97 
10301, 3, 1,1, 6, 0, 106 
10401, 3, 1,1, 7, 0, 114 
10501, 3, 1,1, 7, 0, 124 
10601, 3, 1,1, 5, 2, 128 
10701, 3, 1,1, 6, 0, 122 
10801, 3, 1,1, 5, 0, 125 
10901, 3, 1,1, 6, 0, 120 
11001, 3, 1,1, 7, 0, 122 
11101, 3, 1,1, 6, 0, 122 
11201, 3, 1,1, 6, 0, 121 
11301, 3, 1,1, 7, 0, 122 
11401, 3, 1,1, 7, 0, 124 
11501, 3, 1,1, 7, 0, 120 
11601, 3, 1,1, 7, 0, 120 
11701, 3, 1,1, 7, 0, 126 
11801, 3, 1,1, 7, 0, 119 
11901, 3, 1,1, 7, 0, 69 
12001, 3, 1,1, 6, 0, 74 
12101, 3, 1,1, 5, 1, 87 
12201, 3, 1,1, 6, 0, 99 
12301, 3, 1,1, 6, 0, 110 
12401, 3, 1,1, 7, 0, 115 
12501, 3, 1,1, 7, 0, 117 
12601, 3, 1,1, 7, 0, 113 
12701, 3, 1,1, 6, 0, 114 
12801, 3, 1,1, 7, 0, 108 
12901, 3, 1,1, 7, 0, 114 
13001, 3, 1,1, 7, 0, 111 
13101, 3, 1,1, 7, 0, 104 
13201, 3, 1,1, 7, 0, 95 
13301, 3, 1,1, 7, 0, 96 
13401, 3, 1,1, 7, 0, 98 
13501, 3, 1,1, 7, 0, 97 
13601, 3, 1,1, 7, 0, 102 
13701, 3, 1,1, 5, 0, 108 
13801, 3, 1,1, 6, 0, 105 
13901, 3, 1,1, 6, 0, 61 
14001, 3, 1,1, 6, 0, 64 
14101, 3, 1,1, 7, 0, 80 
14201, 3, 1,1, 6, 1, 91 
14301, 3, 1,1, 7, 0, 103 
14401, 3, 1,1, 6, 1, 107 
14501, 3, 1,1, 6, 0, 108 
14601, 3, 1,1, 7, 0, 105 
14701, 3, 1,1, 7, 0, 100 
14801, 3, 1,1, 6, 0, 108 
14901, 3, 1,1, 5, 0, 104 
15001, 3, 1,1, 5, 0, 103 
15101, 3, 1,1, 6, 0, 106 
15201, 3, 1,1, 5, 0, 111 
15301, 3, 1,1, 5, 0, 111 
15401, 3, 1,1, 6, 0, 111 
15501, 3, 1,1, 6, 0, 105 
15601, 3, 1,1, 6, 0, 110 
15701, 3, 1,1, 7, 0, 104 
15801, 3, 1,1, 7, 0, 102 
15901, 3, 1,1, 6, 0, 68 
16001, 3, 1,1, 5, 0, 80 
16101, 3, 1,1, 7, 0, 91 
16201, 3, 1,1, 7, 0, 103 
16301, 3, 1,1, 7, 0, 112 
16401, 3, 1,1, 7, 0, 117 
16501, 3, 1,1, 7, 0, 117 
16601, 3, 1,1, 6, 0, 112 
16701, 3, 1,1, 5, 1, 114 
16801, 3, 1,1, 7, 0, 116 
16901, 3, 1,1, 6, 0, 106 
17001, 3, 1,1, 5, 0, 110 
17101, 3, 1,1, 6, 0, 113 
17201, 3, 1,1, 7, 0, 114 
17301, 3, 1,1, 7, 0, 126 
17401, 3, 1,1, 7, 0, 125 
17501, 3, 1,1, 7, 0, 134 
17601, 3, 1,1, 7, 0, 135 
17701, 3, 1,1, 7, 0, 130 
17801, 3, 1,1, 7, 0, 127 
17901, 3, 1,1, 7, 0, 71 
18001, 3, 1,1, 7, 0, 79 
18101, 3, 1,1, 6, 0, 92 
18201, 3, 1,1, 7, 0, 86 
18301, 3, 1,1, 7, 0, 98 
18401, 3, 1,1, 5, 1, 104 
18501, 3, 1,1, 5, 1, 113 
18601, 3, 1,1, 5, 1, 113 
18701, 3, 1,1, 7, 0, 122 
18801, 3, 1,1, 7, 0, 115 
18901, 3, 1,1, 7, 0, 120 
19001, 3, 1,1, 7, 0, 118 
19101, 3, 1,1, 5, 0, 125 
19201, 3, 1,1, 6, 0, 129 
19301, 3, 1,1, 6, 0, 138 
19401, 3, 1,1, 5, 0, 142 
19501, 3, 1,1, 7, 0, 138 
19601, 3, 1,1, 5, 0, 136 
19701, 3, 1,1, 6, 0, 134 
19801, 3, 1,1, 3, 0, 73 
19901, 3, 1,1, 6, 0, 89 
20001, 3, 1,1, 4, 0, 105 
20101, 3, 1,1, 7, 0, 111 
20201, 3, 1,1, 7, 0, 115 
20301, 3, 1,1, 6, 0, 115 
20401, 3, 1,1, 5, 0, 114 
20501, 3, 1,1, 6, 1, 120 
20601, 3, 1,1, 6, 1, 129 
20701, 3, 1,1, 7, 0, 127 
20801, 3, 1,1, 7, 0, 129 
20901, 3, 1,1, 6, 0, 128 
21001, 3, 1,1, 7, 0, 127 
21101, 3, 1,1, 6, 0, 129 
21201, 3, 1,1, 6, 0, 133 
21301, 3, 1,1, 6, 0, 133 
21401, 3, 1,1, 6, 0, 130 
21501, 3, 1,1, 7, 0, 130 
21601, 3, 1,1, 7, 0, 134 
21701, 3, 1,1, 7, 0, 132 
21801, 3, 1,1, 6, 0, 82 
21901, 3, 1,1, 6, 1, 104 
22001, 3, 1,1, 6, 0, 112 
22101, 3, 1,1, 6, 0, 121 
22201, 3, 1,1, 7, 0, 134 
22301, 3, 1,1, 7, 0, 132 
22401, 3, 1,1, 7, 0, 131 
22501, 3, 1,1, 7, 0, 131 
22601, 3, 1,1, 6, 1, 128 
22701, 3, 1,1, 7, 0, 135 
22801, 3, 1,1, 7, 0, 141 
22901, 3, 1,1, 7, 0, 136 
23001, 3, 1,1, 6, 0, 136 
23101, 3, 1,1, 7, 0, 134 
23201, 3, 1,1, 7, 0, 142 
23301, 3, 1,1, 7, 0, 141 
23401, 3, 1,1, 6, 0, 137 
23501, 3, 1,1, 5, 0, 134 
23601, 3, 1,1, 7, 0, 129 
23701, 3, 1,1, 7, 0, 126 
23801, 3, 1,1, 7, 0, 71 
23901, 3, 1,1, 7, 0, 84 
24001, 3, 1,1, 7, 0, 97 
24101, 3, 1,1, 7, 0, 94 
24201, 3, 1,1, 7, 0, 104 
24301, 3, 1,1, 7, 0, 111 
24401, 3, 1,1, 7, 0, 117 
24501, 3, 1,1, 5, 0, 126 
24601, 3, 1,1, 6, 0, 127 
24701, 3, 1,1, 7, 0, 126 
24801, 3, 1,1, 7, 0, 135 
24901, 3, 1,1, 6, 0, 132 
25001, 3, 1,1, 5, 0, 131 
25101, 3, 1,1, 7, 0, 127 
25201, 3, 1,1, 7, 0, 131 
25301, 3, 1,1, 7, 0, 136 
25401, 3, 1,1, 7, 0, 140 
25501, 3, 1,1, 6, 0, 138 
25601, 3, 1,1, 6, 0, 138 
25701, 3, 1,1, 6, 0, 144 
25801, 3, 1,1, 6, 0, 81 
25901, 3, 1,1, 7, 0, 87 
26001, 3, 1,1, 6, 1, 100 
26101, 3, 1,1, 7, 0, 111 
26201, 3, 1,1, 7, 0, 113 
26301, 3, 1,1, 6, 0, 111 
26401, 3, 1,1, 7, 0, 119 
26501, 3, 1,1, 7, 0, 124 
26601, 3, 1,1, 7, 0, 119 
26701, 3, 1,1, 7, 0, 115 
26801, 3, 1,1, 7, 0, 122 
26901, 3, 1,1, 7, 0, 126 
27001, 3, 1,1, 6, 1, 127 
27101, 3, 1,1, 6, 0, 126 
27201, 3, 1,1, 5, 1, 122 
27301, 3, 1,1, 6, 1, 129 
27401, 3, 1,1, 6, 0, 126 
27501, 3, 1,1, 5, 0, 123 
27601, 3, 1,1, 6, 1, 122 
27701, 3, 1,1, 7, 0, 117 
27801, 3, 1,1, 7, 0, 77 
27901, 3, 1,1, 7, 0, 84 
28001, 3, 1,1, 7, 0, 91 
28101, 3, 1,1, 6, 0, 108 
28201, 3, 1,1, 7, 0, 111 
28301, 3, 1,1, 7, 0, 113 
28401, 3, 1,1, 7, 0, 115 
28501, 3, 1,1, 7, 0, 123 
28601, 3, 1,1, 7, 0, 129 
28701, 3, 1,1, 7, 0, 133 
28801, 3, 1,1, 5, 0, 133 
28901, 3, 1,1, 7, 0, 132 
29001, 3, 1,1, 7, 0, 133 
29101, 3, 1,1, 7, 0, 133 
29201, 3, 1,1, 7, 0, 136 
29301, 3, 1,1, 7, 0, 130 
29401, 3, 1,1, 7, 0, 128 
29501, 3, 1,1, 7, 0, 128 
29601, 3, 1,1, 6, 0, 130 
29701, 3, 1,1, 4, 0, 69 
29801, 3, 1,1, 6, 0, 85 
29901, 3, 1,1, 7, 0, 96 
1, 4, 1,1, 5, 0, 30 
101, 4, 1,1, 6, 0, 37 
201, 4, 1,1, 7, 0, 40 
301, 4, 1,1, 7, 0, 41 
401, 4, 1,1, 6, 0, 41 
501, 4, 1,1, 6, 0, 47 
601, 4, 1,1, 7, 0, 44 
701, 4, 1,1, 7, 0, 51 
801, 4, 1,1, 7, 0, 55 
901, 4, 1,1, 7, 0, 58 
1001, 4, 1,1, 7, 0, 62 
1101, 4, 1,1, 7, 0, 70 
1201, 4, 1,1, 7, 0, 71 
1301, 4, 1,1, 6, 0, 69 
1401, 4, 1,1, 7, 0, 75 
1501, 4, 1,1, 7, 0, 77 
1601, 4, 1,1, 7, 0, 80 
1701, 4, 1,1, 7, 0, 88 
1801, 4, 1,1, 7, 0, 88 
1901, 4, 1,1, 7, 0, 87 
2001, 4, 1,1, 5, 0, 51 
2101, 4, 1,1, 6, 0, 63 
2201, 4, 1,1, 7, 0, 79 
2301, 4, 1,1, 7, 0, 87 
2401, 4, 1,1, 7, 0, 88 
2501, 4, 1,1, 7, 0, 98 
2601, 4, 1,1, 6, 0, 102 
2701, 4, 1,1, 7, 0, 113 
2801, 4, 1,1, 7, 0, 109 
2901, 4, 1,1, 7, 0, 109 
3001, 4, 1,1, 7, 0, 111 
3101, 4, 1,1, 7, 0, 111 
3201, 4, 1,1, 7, 0, 113 
3301, 4, 1,1, 7, 0, 118 
3401, 4, 1,1, 7, 0, 117 
3501, 4, 1,1, 7, 0, 117 
3601, 4, 1,1, 7, 0, 117 
3701, 4, 1,1, 6, 0, 109 
3801, 4, 1,1, 7, 0, 115 
3901, 4, 1,1, 7, 0, 110 
4001, 4, 1,1, 6, 0, 71 
4101, 4, 1,1, 6, 0, 81 
4201, 4, 1,1, 7, 0, 88 
4301, 4, 1,1, 7, 0, 99 
4401, 4, 1,1, 6, 0, 110 
4501, 4, 1,1, 7, 0, 118 
4601, 4, 1,1, 7, 0, 123 
4701, 4, 1,1, 6, 0, 124 
4801, 4, 1,1, 7, 0, 122 
4901, 4, 1,1, 6, 0, 125 
5001, 4, 1,1, 7, 0, 127 
5101, 4, 1,1, 7, 0, 122 
5201, 4, 1,1, 7, 0, 129 
5301, 4, 1,1, 7, 0, 130 
5401, 4, 1,1, 5, 0, 130 
5501, 4, 1,1, 7, 0, 137 
5601, 4, 1,1, 7, 0, 125 
5701, 4, 1,1, 7, 0, 123 
5801, 4, 1,1, 6, 0, 124 
5901, 4, 1,1, 7, 0, 133 
6001, 4, 1,1, 7, 0, 71 
6101, 4, 1,1, 7, 0, 80 
6201, 4, 1,1, 7, 0, 92 
6301, 4, 1,1, 7, 0, 107 
6401, 4, 1,1, 7, 0, 114 
6501, 4, 1,1, 7, 0, 108 
6601, 4, 1,1, 7, 0, 115 
6701, 4, 1,1, 7, 0, 124 
6801, 4, 1,1, 6, 0, 122 
6901, 4, 1,1, 7, 0, 116 
7001, 4, 1,1, 7, 0, 122 
7101, 4, 1,1, 6, 0, 124 
7201, 4, 1,1, 6, 0, 132 
7301, 4, 1,1, 6, 1, 137 
7401, 4, 1,1, 7, 0, 141 
7501, 4, 1,1, 7, 0, 141 
7601, 4, 1,1, 7, 0, 136 
7701, 4, 1,1, 7, 0, 131 
7801, 4, 1,1, 7, 0, 133 
7901, 4, 1,1, 7, 0, 133 
8001, 4, 1,1, 7, 0, 85 
8101, 4, 1,1, 7, 0, 100 
8201, 4, 1,1, 7, 0, 96 
8301, 4, 1,1, 7, 0, 104 
8401, 4, 1,1, 7, 0, 114 
8501, 4, 1,1, 7, 0, 121 
8601, 4, 1,1, 7, 0, 116 
8701, 4, 1,1, 6, 0, 127 
8801, 4, 1,1, 6, 0, 128 
8901, 4, 1,1, 7, 0, 124 
9001, 4, 1,1, 6, 0, 131 
9101, 4, 1,1, 6, 1, 120 
9201, 4, 1,1, 7, 0, 121 
9301, 4, 1,1, 6, 0, 124 
9401, 4, 1,1, 6, 0, 120 
9501, 4, 1,1, 6, 0, 120 
9601, 4, 1,1, 6, 0, 124 
9701, 4, 1,1, 7, 0, 130 
9801, 4, 1,1, 7, 0, 127 
9901, 4, 1,1, 4, 0, 53 
10001, 4, 1,1, 7, 0, 67 
10101, 4, 1,1, 6, 1, 86 
10201, 4, 1,1, 7, 0, 93 
10301, 4, 1,1, 7, 0, 95 
10401, 4, 1,1, 7, 0, 100 
10501, 4, 1,1, 7, 0, 97 
10601, 4, 1,1, 7, 0, 108 
10701, 4, 1,1, 6, 0, 108 
10801, 4, 1,1, 5, 0, 112 
10901, 4, 1,1, 5, 0, 116 
11001, 4, 1,1, 7, 0, 116 
11101, 4, 1,1, 7, 0, 118 
11201, 4, 1,1, 7, 0, 127 
11301, 4, 1,1, 7, 0, 117 
11401, 4, 1,1, 7, 0, 109 
11501, 4, 1,1, 6, 0, 109 
11601, 4, 1,1, 7, 0, 112 
11701, 4, 1,1, 6, 0, 117 
11801, 4, 1,1, 7, 0, 109 
11901, 4, 1,1, 7, 0, 54 
12001, 4, 1,1, 6, 0, 66 
12101, 4, 1,1, 5, 0, 75 
12201, 4, 1,1, 7, 0, 89 
12301, 4, 1,1, 7, 0, 93 
12401, 4, 1,1, 7, 0, 100 
12501, 4, 1,1, 6, 0, 106 
12601, 4, 1,1, 7, 0, 102 
12701, 4, 1,1, 6, 0, 111 
12801, 4, 1,1, 7, 0, 114 
12901, 4, 1,1, 7, 0, 113 
