Time Steps,Polymerase Count,Active Histone Count,Acetylated Histone Count,Methylated Histone Count,Unmodified Histone Count,Noisy Changes Count,Enzyme Changes Count,Chromatine Array,A in gene
2301,12,133,91,42,65,1,0,"['A' 'U' 'A' 'A' 'A' 'U' 'U' 'A' 'A' 'A' 'A' 'A' 'M' 'A' 'U' 'A' 'A' 'A'
 'A' 'A' 'A' 'U' 'M' 'A' 'U' 'U' 'U' 'A' 'U' 'U' 'A' 'A' 'U' 'A' 'U' 'A'
 'A' 'U' 'U' 'U' 'A' 'U' 'U' 'M' 'A' 'M' 'A' 'U' 'U' 'U' 'A' 'A' 'U' 'A'
 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'M' 'M' 'A' 'M' 'U' 'U' 'M' 'M' 'M' 'M'
 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'U' 'M' 'M' 'M' 'M' 'U' 'M' 'U' 'M'
 'M' 'M' 'M' 'M' 'M' 'U' 'U' 'A' 'A' 'A' 'A' 'U' 'U' 'U' 'A' 'A' 'A' 'U'
 'U' 'M' 'U' 'U' 'U' 'A' 'M' 'A' 'A' 'U' 'U' 'U' 'A' 'A' 'U' 'A' 'M' 'U'
 'A' 'A' 'A' 'U' 'U' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'U' 'U' 'A' 'U' 'A' 'M'
 'M' 'U' 'A' 'U' 'U' 'A' 'M' 'U' 'A' 'A' 'A' 'A' 'U' 'U' 'M' 'M' 'A' 'A'
 'U' 'A' 'A' 'A' 'U' 'A' 'A' 'U' 'M' 'U' 'A' 'A' 'U' 'U' 'A' 'A' 'A' 'A'
 'A' 'A' 'A' 'U' 'U' 'U' 'U' 'U' 'A' 'A' 'A' 'U' 'M' 'A' 'A' 'U' 'M' 'A']",7.0
2401,12,138,90,48,60,0,0,"['A' 'U' 'A' 'A' 'A' 'U' 'U' 'A' 'A' 'A' 'A' 'A' 'M' 'A' 'A' 'M' 'A' 'A'
 'U' 'A' 'U' 'U' 'M' 'A' 'U' 'A' 'M' 'A' 'U' 'U' 'A' 'A' 'U' 'A' 'U' 'U'
 'A' 'U' 'U' 'U' 'A' 'U' 'U' 'M' 'A' 'M' 'A' 'A' 'M' 'U' 'A' 'A' 'U' 'A'
 'U' 'A' 'A' 'A' 'A' 'U' 'A' 'A' 'M' 'M' 'A' 'M' 'U' 'U' 'M' 'M' 'M' 'M'
 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'U' 'M' 'M' 'U' 'M' 'U' 'M' 'U' 'M'
 'M' 'M' 'M' 'M' 'M' 'M' 'U' 'A' 'A' 'A' 'A' 'A' 'A' 'U' 'A' 'A' 'A' 'U'
 'U' 'M' 'U' 'M' 'A' 'A' 'M' 'A' 'A' 'U' 'U' 'U' 'A' 'A' 'U' 'A' 'M' 'U'
 'A' 'A' 'A' 'M' 'U' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'U' 'A' 'A' 'M' 'A' 'M'
 'U' 'U' 'A' 'U' 'U' 'A' 'M' 'U' 'A' 'A' 'U' 'A' 'U' 'U' 'M' 'U' 'A' 'A'
 'M' 'A' 'A' 'A' 'M' 'A' 'A' 'A' 'U' 'U' 'A' 'A' 'U' 'U' 'A' 'U' 'A' 'U'
 'U' 'A' 'A' 'A' 'U' 'U' 'U' 'U' 'A' 'A' 'A' 'M' 'M' 'A' 'A' 'U' 'M' 'A']",7.0
2501,12,129,77,52,69,0,1,"['A' 'U' 'U' 'A' 'A' 'U' 'U' 'A' 'U' 'A' 'A' 'A' 'U' 'U' 'U' 'M' 'A' 'A'
 'U' 'A' 'U' 'U' 'M' 'A' 'A' 'A' 'U' 'A' 'U' 'A' 'A' 'A' 'A' 'A' 'U' 'U'
 'A' 'M' 'U' 'M' 'A' 'U' 'M' 'M' 'A' 'M' 'A' 'A' 'M' 'U' 'A' 'A' 'U' 'A'
 'U' 'A' 'A' 'U' 'A' 'U' 'A' 'A' 'U' 'M' 'U' 'M' 'U' 'M' 'M' 'M' 'M' 'M'
 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'U' 'M' 'M' 'U' 'M' 'U' 'M' 'U' 'M'
 'M' 'M' 'M' 'M' 'M' 'M' 'U' 'A' 'U' 'A' 'A' 'A' 'A' 'U' 'A' 'A' 'U' 'U'
 'U' 'M' 'U' 'U' 'A' 'A' 'M' 'A' 'A' 'M' 'A' 'U' 'A' 'A' 'U' 'U' 'M' 'U'
 'A' 'A' 'A' 'M' 'U' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'U' 'A' 'A' 'M' 'U' 'M'
 'U' 'U' 'U' 'U' 'U' 'A' 'M' 'U' 'U' 'U' 'U' 'U' 'M' 'U' 'M' 'U' 'A' 'A'
 'U' 'A' 'A' 'A' 'M' 'A' 'A' 'A' 'M' 'U' 'A' 'A' 'U' 'U' 'A' 'M' 'U' 'U'
 'M' 'A' 'A' 'A' 'U' 'U' 'A' 'U' 'U' 'A' 'U' 'M' 'M' 'A' 'U' 'U' 'M' 'A']",7.0
2601,12,129,76,53,69,1,0,"['A' 'A' 'U' 'A' 'A' 'U' 'M' 'A' 'U' 'A' 'A' 'U' 'U' 'U' 'U' 'M' 'A' 'A'
 'A' 'A' 'U' 'U' 'M' 'A' 'A' 'U' 'U' 'A' 'U' 'A' 'A' 'A' 'A' 'A' 'A' 'U'
 'A' 'M' 'U' 'U' 'A' 'U' 'M' 'M' 'A' 'U' 'A' 'A' 'M' 'M' 'A' 'A' 'U' 'U'
 'U' 'A' 'A' 'A' 'A' 'U' 'A' 'U' 'U' 'M' 'U' 'M' 'U' 'M' 'M' 'M' 'M' 'M'
 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'U' 'U' 'M' 'U' 'M' 'U' 'M' 'U' 'M'
 'U' 'M' 'M' 'M' 'U' 'M' 'U' 'A' 'U' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'M' 'U'
 'U' 'A' 'U' 'U' 'A' 'A' 'M' 'A' 'U' 'M' 'A' 'U' 'A' 'U' 'U' 'U' 'M' 'U'
 'A' 'A' 'A' 'M' 'U' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'U' 'A' 'A' 'M' 'U' 'M'
 'M' 'U' 'U' 'A' 'U' 'A' 'M' 'U' 'U' 'U' 'A' 'U' 'M' 'U' 'M' 'U' 'A' 'U'
 'M' 'A' 'A' 'A' 'U' 'A' 'U' 'U' 'M' 'U' 'A' 'A' 'U' 'U' 'A' 'M' 'U' 'U'
 'M' 'A' 'A' 'A' 'A' 'M' 'A' 'U' 'U' 'U' 'M' 'M' 'M' 'A' 'M' 'U' 'M' 'A']",7.0
2701,12,138,82,56,60,0,0,"['A' 'A' 'A' 'A' 'A' 'A' 'U' 'A' 'M' 'U' 'A' 'M' 'A' 'U' 'U' 'M' 'A' 'A'
 'A' 'A' 'U' 'U' 'M' 'U' 'A' 'M' 'A' 'A' 'U' 'A' 'A' 'U' 'A' 'A' 'A' 'U'
 'A' 'M' 'U' 'M' 'A' 'M' 'U' 'M' 'A' 'U' 'A' 'A' 'M' 'M' 'A' 'A' 'U' 'U'
 'A' 'A' 'A' 'A' 'U' 'U' 'A' 'U' 'U' 'M' 'M' 'M' 'U' 'M' 'M' 'M' 'M' 'M'
 'M' 'M' 'M' 'M' 'U' 'M' 'M' 'M' 'M' 'M' 'U' 'M' 'U' 'M' 'U' 'M' 'U' 'M'
 'M' 'M' 'M' 'U' 'U' 'M' 'U' 'A' 'M' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'M' 'U'
 'A' 'U' 'A' 'U' 'A' 'A' 'M' 'A' 'U' 'M' 'A' 'U' 'A' 'U' 'U' 'U' 'M' 'U'
 'A' 'A' 'A' 'M' 'U' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'U' 'A' 'A' 'M' 'U' 'M'
 'M' 'A' 'U' 'U' 'U' 'A' 'M' 'A' 'U' 'A' 'A' 'A' 'U' 'U' 'M' 'U' 'A' 'U'
 'M' 'A' 'A' 'A' 'U' 'A' 'U' 'U' 'M' 'U' 'A' 'A' 'U' 'U' 'A' 'M' 'U' 'U'
 'M' 'U' 'A' 'A' 'A' 'M' 'A' 'U' 'A' 'U' 'M' 'M' 'M' 'A' 'M' 'A' 'U' 'A']",7.0
2801,12,134,78,56,64,0,0,"['A' 'A' 'A' 'A' 'A' 'A' 'U' 'A' 'U' 'U' 'A' 'M' 'A' 'U' 'U' 'A' 'U' 'A'
 'A' 'A' 'U' 'U' 'M' 'A' 'A' 'M' 'A' 'A' 'U' 'A' 'A' 'A' 'A' 'U' 'A' 'U'
 'A' 'M' 'U' 'U' 'A' 'M' 'U' 'U' 'A' 'U' 'A' 'A' 'M' 'U' 'A' 'A' 'U' 'U'
 'A' 'U' 'A' 'A' 'U' 'U' 'A' 'M' 'M' 'M' 'M' 'M' 'U' 'M' 'M' 'M' 'M' 'M'
 'M' 'M' 'M' 'M' 'U' 'M' 'M' 'M' 'M' 'U' 'M' 'M' 'U' 'M' 'U' 'M' 'M' 'M'
 'M' 'M' 'M' 'M' 'U' 'M' 'U' 'U' 'M' 'A' 'U' 'A' 'U' 'A' 'A' 'A' 'U' 'M'
 'A' 'U' 'A' 'U' 'A' 'A' 'M' 'A' 'U' 'M' 'A' 'U' 'U' 'U' 'A' 'U' 'M' 'U'
 'A' 'A' 'A' 'M' 'U' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'M' 'A' 'A' 'U' 'U' 'M'
 'M' 'A' 'A' 'U' 'A' 'A' 'M' 'A' 'U' 'M' 'A' 'U' 'M' 'U' 'M' 'A' 'A' 'A'
 'U' 'A' 'U' 'A' 'U' 'U' 'U' 'U' 'M' 'U' 'U' 'A' 'U' 'U' 'A' 'M' 'U' 'U'
 'M' 'A' 'A' 'A' 'A' 'M' 'U' 'U' 'A' 'U' 'M' 'M' 'M' 'A' 'U' 'A' 'M' 'A']",7.0
2901,12,139,77,62,59,0,1,"['A' 'A' 'A' 'A' 'A' 'A' 'U' 'A' 'U' 'U' 'U' 'M' 'A' 'U' 'M' 'A' 'U' 'A'
 'A' 'A' 'A' 'U' 'M' 'A' 'A' 'U' 'A' 'A' 'U' 'A' 'A' 'M' 'A' 'M' 'M' 'U'
 'A' 'M' 'U' 'U' 'A' 'M' 'U' 'U' 'A' 'U' 'A' 'A' 'U' 'U' 'A' 'U' 'U' 'A'
 'U' 'U' 'A' 'A' 'U' 'M' 'A' 'M' 'M' 'M' 'M' 'M' 'U' 'M' 'M' 'M' 'M' 'M'
 'M' 'M' 'M' 'M' 'U' 'M' 'M' 'M' 'M' 'U' 'M' 'M' 'U' 'M' 'U' 'M' 'M' 'M'
 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'U' 'U' 'A' 'M' 'A' 'U' 'A' 'A' 'A' 'U' 'M'
 'A' 'U' 'A' 'M' 'A' 'A' 'M' 'U' 'U' 'M' 'A' 'U' 'U' 'U' 'U' 'U' 'M' 'M'
 'A' 'A' 'A' 'M' 'U' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'M' 'U' 'A' 'U' 'U' 'M'
 'M' 'A' 'A' 'U' 'A' 'A' 'M' 'A' 'A' 'M' 'A' 'U' 'A' 'U' 'M' 'A' 'A' 'A'
 'A' 'A' 'U' 'A' 'M' 'U' 'U' 'A' 'M' 'U' 'M' 'A' 'U' 'U' 'A' 'M' 'U' 'U'
 'M' 'A' 'A' 'A' 'A' 'U' 'A' 'U' 'A' 'U' 'M' 'M' 'U' 'A' 'U' 'A' 'M' 'A']",7.0
2998,17,133,66,67,65,0,0,"['A' 'A' 'A' 'A' 'U' 'A' 'U' 'A' 'U' 'U' 'U' 'M' 'A' 'A' 'M' 'U' 'U' 'A'
 'A' 'A' 'U' 'U' 'M' 'A' 'A' 'M' 'A' 'U' 'M' 'A' 'A' 'M' 'A' 'M' 'M' 'U'
 'A' 'M' 'U' 'U' 'A' 'M' 'U' 'A' 'U' 'U' 'A' 'U' 'U' 'U' 'U' 'U' 'M' 'U'
 'M' 'U' 'A' 'U' 'M' 'M' 'A' 'M' 'M' 'M' 'M' 'M' 'U' 'M' 'M' 'M' 'U' 'M'
 'M' 'M' 'M' 'M' 'U' 'M' 'M' 'M' 'M' 'U' 'M' 'M' 'U' 'M' 'U' 'M' 'M' 'M'
 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'U' 'U' 'A' 'M' 'A' 'U' 'A' 'A' 'U' 'U' 'M'
 'A' 'U' 'A' 'M' 'A' 'U' 'M' 'U' 'U' 'M' 'A' 'A' 'M' 'U' 'U' 'U' 'M' 'M'
 'A' 'A' 'U' 'M' 'M' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'U' 'M' 'A' 'U' 'U' 'U'
 'U' 'A' 'A' 'U' 'A' 'A' 'M' 'A' 'A' 'M' 'U' 'U' 'A' 'U' 'U' 'A' 'A' 'A'
 'A' 'A' 'U' 'U' 'M' 'U' 'U' 'A' 'M' 'U' 'U' 'A' 'A' 'M' 'U' 'M' 'U' 'U'
 'M' 'A' 'A' 'A' 'A' 'U' 'A' 'M' 'A' 'U' 'M' 'M' 'M' 'A' 'U' 'A' 'M' 'A']",7.0
3001,17,133,66,67,65,0,0,"['A' 'A' 'A' 'A' 'U' 'A' 'U' 'A' 'U' 'U' 'U' 'M' 'A' 'A' 'M' 'U' 'U' 'A'
 'A' 'A' 'U' 'U' 'M' 'A' 'A' 'M' 'A' 'U' 'M' 'A' 'A' 'M' 'A' 'M' 'M' 'U'
 'A' 'M' 'U' 'U' 'A' 'M' 'U' 'A' 'U' 'U' 'A' 'U' 'U' 'U' 'U' 'U' 'M' 'U'
 'M' 'U' 'A' 'A' 'M' 'M' 'A' 'M' 'M' 'M' 'M' 'M' 'U' 'M' 'M' 'M' 'U' 'M'
 'M' 'M' 'M' 'M' 'U' 'M' 'M' 'M' 'M' 'U' 'M' 'M' 'U' 'M' 'U' 'M' 'M' 'M'
 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'U' 'U' 'A' 'M' 'A' 'U' 'A' 'A' 'U' 'U' 'M'
 'A' 'U' 'A' 'M' 'A' 'U' 'M' 'U' 'U' 'M' 'A' 'A' 'M' 'U' 'U' 'U' 'M' 'M'
 'A' 'A' 'U' 'M' 'M' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'U' 'M' 'A' 'U' 'U' 'U'
 'U' 'A' 'A' 'U' 'A' 'A' 'M' 'A' 'U' 'M' 'U' 'U' 'A' 'U' 'U' 'A' 'A' 'A'
 'A' 'A' 'U' 'U' 'M' 'U' 'U' 'A' 'M' 'U' 'U' 'A' 'A' 'M' 'U' 'M' 'U' 'U'
 'M' 'A' 'A' 'A' 'A' 'U' 'A' 'M' 'A' 'U' 'M' 'M' 'M' 'A' 'U' 'A' 'M' 'A']",7.0
3101,16,123,57,66,75,0,1,"['A' 'U' 'A' 'A' 'A' 'A' 'U' 'A' 'U' 'U' 'U' 'M' 'A' 'A' 'M' 'U' 'U' 'U'
 'A' 'A' 'U' 'A' 'M' 'U' 'U' 'U' 'A' 'A' 'M' 'A' 'A' 'M' 'A' 'M' 'U' 'U'
 'A' 'M' 'A' 'U' 'A' 'U' 'U' 'U' 'U' 'U' 'A' 'A' 'U' 'U' 'A' 'U' 'M' 'U'
 'M' 'U' 'U' 'A' 'M' 'M' 'A' 'U' 'M' 'M' 'U' 'M' 'U' 'M' 'M' 'M' 'U' 'M'
 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'U' 'M' 'M' 'U' 'M' 'U' 'M' 'M' 'M'
 'M' 'M' 'M' 'M' 'M' 'M' 'U' 'U' 'U' 'U' 'M' 'U' 'U' 'A' 'A' 'M' 'U' 'M'
 'A' 'U' 'A' 'M' 'U' 'A' 'M' 'U' 'U' 'M' 'A' 'A' 'M' 'U' 'U' 'U' 'U' 'M'
 'U' 'A' 'M' 'M' 'M' 'A' 'A' 'A' 'A' 'A' 'A' 'U' 'U' 'M' 'A' 'U' 'U' 'M'
 'U' 'A' 'A' 'U' 'U' 'A' 'M' 'A' 'U' 'M' 'M' 'M' 'U' 'U' 'U' 'U' 'A' 'A'
 'A' 'A' 'U' 'U' 'M' 'U' 'U' 'A' 'M' 'A' 'U' 'U' 'A' 'M' 'U' 'M' 'U' 'U'
 'M' 'A' 'A' 'A' 'A' 'U' 'U' 'M' 'U' 'U' 'M' 'M' 'M' 'A' 'U' 'A' 'M' 'A']",6.0
3201,16,123,51,72,75,0,1,"['A' 'U' 'A' 'A' 'A' 'A' 'U' 'A' 'U' 'U' 'U' 'U' 'A' 'A' 'M' 'U' 'M' 'U'
 'U' 'U' 'A' 'A' 'M' 'U' 'U' 'U' 'A' 'A' 'M' 'U' 'A' 'M' 'A' 'U' 'U' 'U'
 'A' 'M' 'A' 'U' 'A' 'U' 'U' 'U' 'M' 'M' 'A' 'A' 'U' 'U' 'A' 'U' 'U' 'U'
 'U' 'U' 'U' 'U' 'M' 'M' 'U' 'A' 'M' 'M' 'U' 'M' 'U' 'M' 'M' 'M' 'U' 'M'
 'M' 'U' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'U' 'M' 'U' 'M' 'M' 'M'
 'M' 'M' 'M' 'M' 'M' 'M' 'U' 'M' 'U' 'U' 'U' 'U' 'U' 'A' 'A' 'M' 'U' 'M'
 'A' 'U' 'A' 'M' 'M' 'U' 'M' 'U' 'U' 'M' 'A' 'A' 'M' 'U' 'A' 'U' 'U' 'M'
 'U' 'A' 'M' 'M' 'M' 'A' 'A' 'A' 'A' 'A' 'A' 'U' 'U' 'M' 'A' 'M' 'U' 'M'
 'U' 'A' 'A' 'U' 'U' 'A' 'M' 'A' 'U' 'M' 'M' 'M' 'U' 'U' 'U' 'U' 'A' 'A'
 'A' 'A' 'U' 'M' 'M' 'A' 'U' 'A' 'M' 'A' 'U' 'U' 'A' 'M' 'M' 'M' 'U' 'M'
 'M' 'U' 'A' 'A' 'U' 'M' 'U' 'M' 'U' 'M' 'M' 'M' 'M' 'A' 'U' 'U' 'M' 'U']",6.0
3301,16,135,56,79,63,0,1,"['A' 'A' 'A' 'A' 'A' 'A' 'U' 'U' 'M' 'U' 'M' 'U' 'A' 'M' 'M' 'U' 'M' 'U'
 'U' 'U' 'A' 'A' 'M' 'A' 'M' 'A' 'A' 'A' 'M' 'U' 'U' 'M' 'A' 'U' 'U' 'U'
 'A' 'M' 'U' 'U' 'A' 'U' 'U' 'U' 'M' 'M' 'A' 'U' 'A' 'U' 'A' 'U' 'U' 'U'
 'M' 'U' 'U' 'M' 'M' 'M' 'M' 'A' 'M' 'M' 'A' 'M' 'U' 'M' 'M' 'M' 'U' 'M'
 'M' 'U' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'U' 'M' 'U' 'M' 'M' 'M'
 'M' 'M' 'M' 'M' 'M' 'M' 'U' 'M' 'U' 'U' 'U' 'M' 'U' 'A' 'A' 'M' 'U' 'M'
 'A' 'U' 'U' 'M' 'A' 'U' 'M' 'M' 'U' 'M' 'A' 'U' 'U' 'A' 'A' 'U' 'M' 'U'
 'M' 'A' 'M' 'M' 'U' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'U' 'M' 'A' 'M' 'U' 'M'
 'A' 'A' 'A' 'U' 'U' 'A' 'M' 'A' 'U' 'M' 'M' 'M' 'U' 'U' 'U' 'U' 'U' 'A'
 'A' 'A' 'U' 'M' 'M' 'A' 'U' 'A' 'M' 'A' 'M' 'U' 'A' 'M' 'U' 'M' 'A' 'M'
 'M' 'A' 'A' 'A' 'U' 'M' 'U' 'M' 'M' 'U' 'M' 'M' 'M' 'A' 'A' 'A' 'M' 'U']",7.0
3401,16,132,51,81,66,0,1,"['A' 'A' 'A' 'U' 'U' 'A' 'U' 'U' 'M' 'U' 'M' 'U' 'A' 'M' 'M' 'U' 'M' 'U'
 'U' 'U' 'A' 'U' 'M' 'A' 'M' 'A' 'A' 'A' 'M' 'A' 'U' 'M' 'U' 'A' 'M' 'U'
 'A' 'U' 'U' 'U' 'A' 'U' 'M' 'U' 'M' 'M' 'A' 'U' 'A' 'U' 'A' 'M' 'U' 'U'
 'M' 'M' 'U' 'M' 'M' 'M' 'M' 'A' 'M' 'M' 'A' 'M' 'U' 'M' 'M' 'M' 'M' 'M'
 'M' 'U' 'M' 'M' 'U' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'U' 'M' 'U' 'M' 'M' 'M'
 'M' 'M' 'M' 'M' 'M' 'M' 'U' 'M' 'U' 'U' 'U' 'M' 'M' 'A' 'A' 'U' 'U' 'M'
 'A' 'U' 'A' 'M' 'U' 'U' 'U' 'M' 'U' 'M' 'A' 'A' 'U' 'A' 'A' 'U' 'M' 'A'
 'M' 'U' 'M' 'M' 'U' 'A' 'A' 'A' 'A' 'U' 'A' 'A' 'A' 'M' 'U' 'M' 'U' 'M'
 'A' 'A' 'A' 'U' 'M' 'U' 'M' 'A' 'U' 'M' 'U' 'U' 'U' 'U' 'U' 'U' 'U' 'A'
 'A' 'U' 'U' 'M' 'M' 'A' 'U' 'A' 'M' 'U' 'M' 'U' 'A' 'M' 'U' 'M' 'A' 'M'
 'M' 'A' 'A' 'A' 'A' 'M' 'M' 'M' 'M' 'U' 'M' 'M' 'M' 'A' 'U' 'A' 'M' 'U']",6.0
3501,16,141,53,88,57,0,1,"['A' 'U' 'U' 'U' 'U' 'A' 'U' 'M' 'M' 'A' 'M' 'U' 'A' 'U' 'M' 'M' 'M' 'M'
 'M' 'U' 'A' 'U' 'M' 'A' 'M' 'A' 'U' 'A' 'M' 'A' 'U' 'M' 'A' 'A' 'M' 'U'
 'A' 'U' 'U' 'U' 'A' 'U' 'M' 'U' 'M' 'M' 'A' 'U' 'A' 'U' 'A' 'M' 'U' 'U'
 'M' 'M' 'U' 'M' 'M' 'M' 'M' 'A' 'M' 'M' 'A' 'M' 'U' 'M' 'M' 'M' 'M' 'M'
 'M' 'U' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'U' 'M' 'M' 'M' 'M' 'M'
 'M' 'M' 'M' 'U' 'M' 'A' 'U' 'U' 'U' 'M' 'U' 'M' 'M' 'A' 'A' 'U' 'U' 'M'
 'A' 'A' 'A' 'M' 'A' 'M' 'M' 'M' 'U' 'M' 'A' 'A' 'U' 'A' 'U' 'U' 'U' 'U'
 'M' 'U' 'M' 'M' 'U' 'A' 'A' 'A' 'A' 'U' 'A' 'A' 'U' 'M' 'M' 'U' 'U' 'M'
 'A' 'A' 'A' 'U' 'M' 'U' 'M' 'A' 'U' 'M' 'U' 'U' 'A' 'A' 'U' 'M' 'U' 'A'
 'A' 'U' 'U' 'M' 'M' 'A' 'A' 'A' 'M' 'U' 'M' 'M' 'A' 'M' 'M' 'M' 'A' 'M'
 'U' 'A' 'A' 'A' 'A' 'M' 'M' 'M' 'M' 'U' 'M' 'M' 'M' 'A' 'U' 'A' 'M' 'M']",6.0
3601,16,133,49,84,65,0,0,"['A' 'M' 'U' 'A' 'U' 'A' 'U' 'M' 'A' 'U' 'M' 'U' 'M' 'U' 'U' 'M' 'M' 'M'
 'M' 'U' 'A' 'U' 'M' 'A' 'M' 'U' 'A' 'A' 'M' 'A' 'M' 'M' 'A' 'A' 'M' 'U'
 'A' 'U' 'U' 'U' 'A' 'M' 'M' 'U' 'M' 'M' 'A' 'A' 'U' 'U' 'A' 'M' 'U' 'U'
 'M' 'M' 'U' 'M' 'U' 'U' 'U' 'U' 'U' 'M' 'A' 'M' 'U' 'M' 'M' 'M' 'M' 'M'
 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'U' 'M' 'M' 'M' 'M' 'M'
 'M' 'M' 'M' 'U' 'M' 'A' 'U' 'U' 'U' 'M' 'U' 'M' 'U' 'A' 'A' 'A' 'U' 'M'
 'U' 'U' 'U' 'M' 'A' 'M' 'M' 'M' 'U' 'U' 'A' 'A' 'U' 'A' 'M' 'U' 'U' 'U'
 'M' 'U' 'M' 'M' 'U' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'U' 'M' 'M' 'A' 'A' 'M'
 'A' 'A' 'A' 'U' 'M' 'A' 'M' 'A' 'A' 'M' 'U' 'U' 'A' 'A' 'U' 'M' 'U' 'U'
 'U' 'U' 'U' 'M' 'U' 'A' 'U' 'A' 'U' 'U' 'M' 'M' 'U' 'M' 'M' 'M' 'A' 'U'
 'U' 'A' 'U' 'A' 'U' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'A' 'U' 'A' 'M' 'M']",7.0
3701,16,136,46,90,62,0,1,"['A' 'M' 'U' 'A' 'U' 'A' 'U' 'M' 'U' 'M' 'M' 'U' 'M' 'A' 'U' 'M' 'M' 'M'
 'M' 'U' 'U' 'A' 'M' 'U' 'M' 'U' 'A' 'A' 'U' 'A' 'M' 'M' 'A' 'A' 'M' 'M'
 'A' 'M' 'U' 'U' 'A' 'M' 'M' 'U' 'M' 'M' 'U' 'A' 'M' 'M' 'A' 'M' 'A' 'U'
 'M' 'M' 'U' 'M' 'U' 'U' 'U' 'U' 'U' 'U' 'A' 'M' 'U' 'M' 'M' 'M' 'M' 'M'
 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'U' 'M' 'M' 'M' 'M' 'M'
 'M' 'M' 'M' 'M' 'M' 'A' 'U' 'M' 'U' 'M' 'U' 'M' 'U' 'A' 'A' 'A' 'U' 'M'
 'U' 'U' 'U' 'M' 'A' 'M' 'M' 'U' 'U' 'M' 'A' 'A' 'M' 'A' 'M' 'A' 'U' 'U'
 'M' 'U' 'M' 'M' 'U' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'U' 'M' 'M' 'A' 'A' 'M'
 'A' 'U' 'A' 'M' 'M' 'A' 'M' 'A' 'A' 'M' 'U' 'U' 'M' 'A' 'U' 'M' 'U' 'U'
 'M' 'U' 'U' 'U' 'U' 'A' 'U' 'A' 'U' 'U' 'U' 'M' 'U' 'M' 'M' 'M' 'A' 'U'
 'U' 'A' 'U' 'A' 'U' 'M' 'M' 'M' 'U' 'M' 'M' 'M' 'M' 'A' 'U' 'U' 'M' 'M']",7.0
