Time Steps,Polymerase Count,Active Histone Count,Acetylated Histone Count,Methylated Histone Count,Unmodified Histone Count,Noisy Changes Count,Enzyme Changes Count
31401,0,39,27,12,21,0,1
31501,0,41,27,14,19,0,0
31601,0,36,24,12,24,0,0
31701,0,31,22,9,29,0,0
31801,0,33,26,7,27,0,0
31901,0,35,28,7,25,0,0
32001,0,34,27,7,26,0,0
32101,0,31,25,6,29,0,0
32201,0,35,29,6,25,0,0
32301,0,35,28,7,25,0,0
32401,0,35,28,7,25,0,0
32501,0,36,28,8,24,0,0
32601,0,32,23,9,28,1,0
32701,0,35,25,10,25,0,0
32801,0,44,32,12,16,0,0
32901,0,36,26,10,24,0,0
33001,0,31,24,7,29,0,0
33101,0,34,23,11,26,0,0
33201,0,30,22,8,30,0,0
33301,0,39,28,11,21,1,0
33401,0,39,28,11,21,0,0
33501,0,30,24,6,30,0,0
33601,0,38,27,11,22,0,0
33701,0,33,20,13,27,0,0
33801,0,30,19,11,30,0,0
33901,0,33,19,14,27,0,0
34001,0,30,17,13,30,0,0
34101,0,27,12,15,33,0,0
34201,0,28,11,17,32,0,1
34301,0,27,11,16,33,0,0
34401,0,37,11,26,23,0,0
34501,0,37,7,30,23,1,0
34601,0,36,5,31,24,0,0
34701,0,36,4,32,24,0,0
34801,0,38,7,31,22,0,0
34901,0,43,9,34,17,0,0
35001,0,38,5,33,22,0,0
35101,0,36,3,33,24,0,0
35201,0,37,3,34,23,0,1
35301,0,32,3,29,28,0,0
35401,0,36,5,31,24,0,0
35501,0,40,8,32,20,0,0
35601,0,35,7,28,25,0,0
35701,0,42,10,32,18,0,1
35801,0,40,10,30,20,1,0
35901,0,38,11,27,22,0,0
36001,0,38,15,23,22,0,1
36101,0,38,18,20,22,1,0
36201,0,35,17,18,25,0,0
36301,0,31,17,14,29,0,0
36401,0,28,15,13,32,0,0
36501,0,34,20,14,26,0,1
36601,0,35,24,11,25,0,1
36701,0,40,28,12,20,0,1
36801,0,37,25,12,23,0,0
36901,0,34,21,13,26,0,0
37001,0,34,26,8,26,1,0
37101,0,35,26,9,25,0,0
37201,0,31,22,9,29,0,0
37301,0,33,17,16,27,1,0
37401,0,31,20,11,29,0,0
37501,0,34,19,15,26,0,0
37601,0,39,18,21,21,0,0
37701,0,37,17,20,23,0,0
37801,0,40,14,26,20,0,0
37901,0,40,12,28,20,0,0
38001,0,28,11,17,32,0,0
38101,0,34,9,25,26,0,0
38201,1,37,8,29,23,0,0
38301,0,38,8,30,22,1,0
38401,0,38,5,33,22,0,0
38501,0,35,9,26,25,0,0
38601,0,35,9,26,25,0,0
38701,0,37,14,23,23,0,0
38801,0,31,12,19,29,0,0
38901,0,31,15,16,29,0,0
39001,0,30,15,15,30,0,0
39101,0,31,14,17,29,0,0
39201,0,29,13,16,31,0,0
39301,0,24,11,13,36,0,0
39401,0,25,14,11,35,0,0
39501,0,29,13,16,31,0,0
39601,0,28,16,12,32,1,0
39701,0,27,12,15,33,1,0
39801,0,31,19,12,29,0,0
39901,0,32,19,13,28,0,0
40001,0,36,23,13,24,0,0
40101,0,38,27,11,22,0,0
40201,0,36,23,13,24,1,0
40301,0,30,21,9,30,1,0
40401,0,35,25,10,25,1,0
40501,0,38,24,14,22,0,0
40601,0,37,22,15,23,0,0
40701,0,33,24,9,27,0,0
40801,0,41,30,11,19,0,0
40901,0,41,27,14,19,0,0
41001,0,39,26,13,21,0,0
41101,0,37,25,12,23,1,0
41201,0,33,26,7,27,0,0
41301,0,39,30,9,21,0,0
41401,0,31,27,4,29,0,1
41501,0,39,30,9,21,0,0
41601,0,39,32,7,21,0,0
41701,0,35,28,7,25,0,0
41801,0,37,29,8,23,0,0
41901,0,35,25,10,25,0,1
42001,0,35,27,8,25,0,0
42101,0,40,25,15,20,1,0
42201,0,36,24,12,24,0,1
42301,0,34,24,10,26,0,0
42401,0,36,20,16,24,0,0
42501,0,32,14,18,28,0,0
42601,0,32,10,22,28,0,0
42701,0,38,10,28,22,0,0
42801,0,36,6,30,24,0,0
42901,0,41,7,34,19,0,0
43001,0,35,6,29,25,0,1
43101,0,36,7,29,24,0,0
43201,0,34,4,30,26,0,0
43301,0,33,7,26,27,0,0
43401,0,34,9,25,26,0,0
43501,0,36,12,24,24,0,0
43601,0,30,11,19,30,0,0
43701,0,31,13,18,29,0,0
43801,0,29,15,14,31,0,0
43901,0,33,18,15,27,0,1
44001,0,24,10,14,36,0,0
44101,0,27,11,16,33,0,0
44201,0,33,13,20,27,0,1
44301,0,29,12,17,31,0,0
44401,0,34,9,25,26,0,0
44501,0,33,9,24,27,0,0
44601,0,31,9,22,29,0,0
44701,0,33,8,25,27,0,0
44801,0,35,8,27,25,0,0
44901,0,35,9,26,25,0,0
45001,0,38,10,28,22,0,0
45101,0,46,7,39,14,0,0
45201,0,45,7,38,15,0,0
45301,0,41,5,36,19,0,0
45401,0,38,8,30,22,0,0
45501,0,35,7,28,25,0,0
45601,0,39,13,26,21,0,0
45701,0,37,14,23,23,0,0
45801,0,40,16,24,20,0,1
45901,0,39,16,23,21,0,1
46001,0,37,15,22,23,0,0
46101,0,40,17,23,20,0,0
46201,0,44,20,24,16,0,0
46301,0,39,23,16,21,1,0
46401,0,34,19,15,26,0,0
46501,0,34,21,13,26,0,0
46601,0,34,21,13,26,0,1
46701,0,35,22,13,25,0,0
46801,0,35,23,12,25,0,1
46901,0,32,22,10,28,0,0
47001,0,33,22,11,27,0,1
47101,0,32,18,14,28,0,0
47201,0,30,15,15,30,0,0
47301,0,36,20,16,24,0,1
47401,0,34,19,15,26,0,0
47501,0,34,18,16,26,0,1
47601,0,36,19,17,24,1,0
47701,0,35,23,12,25,0,0
47801,0,39,22,17,21,0,0
47901,0,34,19,15,26,0,0
48001,0,33,22,11,27,1,0
48101,0,34,24,10,26,0,1
48201,0,35,20,15,25,0,0
48301,0,37,19,18,23,0,0
48401,0,28,14,14,32,0,1
48501,0,38,23,15,22,0,0
48601,0,41,25,16,19,0,1
48701,0,40,22,18,20,0,0
48801,0,35,21,14,25,0,0
48901,0,31,18,13,29,0,1
49001,0,29,17,12,31,0,0
49101,0,28,13,15,32,0,0
49201,0,28,16,12,32,0,0
49301,0,35,23,12,25,0,0
49401,0,35,19,16,25,1,0
49501,0,33,21,12,27,0,1
49601,0,30,16,14,30,0,0
49701,0,36,18,18,24,0,0
49801,0,37,19,18,23,0,0
49901,0,37,15,22,23,0,0
