Time Steps,Polymerase Count,Active Histone Count,Acetylated Histone Count,Methylated Histone Count,Unmodified Histone Count,Noisy Changes Count,Enzyme Changes Count
780001,0,34,14,20,26,0,0
781001,0,36,9,27,24,0,0
782001,0,39,14,25,21,0,0
783001,0,37,21,16,23,0,0
784001,0,36,25,11,24,1,0
785001,0,37,20,17,23,1,0
786001,0,34,26,8,26,1,0
787001,0,27,16,11,33,0,0
788001,0,37,19,18,23,0,0
789001,0,38,37,1,22,0,0
790001,0,33,21,12,27,0,1
791001,0,38,21,17,22,0,0
792001,0,38,27,11,22,0,0
793001,0,32,7,25,28,0,1
794001,0,40,4,36,20,1,0
795001,0,35,13,22,25,0,0
796001,0,39,13,26,21,1,0
797001,0,43,3,40,17,0,0
798001,0,39,12,27,21,0,0
799001,0,36,12,24,24,0,0
800001,0,39,22,17,21,0,1
